GeoAreaName,Region,ISOalpha3,TimePeriod,court,Typeofoccupation,SDG1671C_Female,SDG1671C_Male,male,female,total,female_share,male_share,age_under_35,between_35_44,between_45_54,between_55_64,above_65,age_under_45_proportional,not_disabled,disabled,group_a,group_b,group_c,age_under_45_ratio,disability_proportional,group_a_proportional,group_b_proportional,group_c_proportional,Source,FootNote
Switzerland,Northern America and Europe,CHE,2022,supreme,Judges,0.842105269,1.157894731,22,16,38,0.421052635,0.578947365,,,,,,,,,,,,55.2,,,,,Structural Survey,"Data are based on the structural survey. For inclusive representation in the judiciary, the number of people in the inclusive representation of public service is based on very few observations. This result should be taken with great caution. The disability status is not available (too much variability which has impact on the ratio)."
Switzerland,Northern America and Europe,CHE,2022,total,Judges,0.885106385,1.114893675,917,728,1645,0.442553192,0.557446837,0,451,445,493,256,,,,,,,55.2,,,,,Structural Survey,"Data are based on the structural survey. For inclusive representation in the judiciary, the number of people in the inclusive representation of public service is based on very few observations. This result should be taken with great caution. The disability status is not available (too much variability which has impact on the ratio)."
Switzerland,Northern America and Europe,CHE,2022,high,Judges,0.814004362,1.185995579,271,186,457,0.407002181,0.592997789,,,,,,,,,,,,55.2,,,,,Structural Survey,"Data are based on the structural survey. For inclusive representation in the judiciary, the number of people in the inclusive representation of public service is based on very few observations. This result should be taken with great caution. The disability status is not available (too much variability which has impact on the ratio)."
Switzerland,Northern America and Europe,CHE,2023,total,Registrars,1.269857049,0.730142951,5874,10216,16090,0.634928524,0.365071476,5998,4569,2901,2470,153,,,,,,,55.2,,,,,Strucural Survey,"Data are based on the structural survey. For “inclusive representation” in the judiciary, the number of people in the inclusive representation of public service is based on very few observations. This result should be taken with great caution. The disability status is not available (too much variability which has impact on the ratio)."
Switzerland,Northern America and Europe,CHE,2023,total,Judges,1.08098793,0.91901207,800,941,1741,0.540493965,0.459506035,66,390,635,442,210,,,,,,,55.2,,,,,Strucural Survey,"Data are based on the structural survey. For “inclusive representation” in the judiciary, the number of people in the inclusive representation of public service is based on very few observations. This result should be taken with great caution. The disability status is not available (too much variability which has impact on the ratio)."
Switzerland,Northern America and Europe,CHE,2024,total,Judges,1.161157012,0.838842988,609,843,1452,0.580578506,0.419421494,36,290,357,545,215,,,,,,,60.1,,,,,Strucural Survey,"Data are based on the structural survey. For “inclusive representation” in the judiciary, the number of people in the inclusive representation of public service is based on very few observations. This result should be taken with great caution. The disability status is not available (too much variability which has impact on the ratio)."
Switzerland,Northern America and Europe,CHE,2024,total,Registrars,1.210617423,0.789382577,5472,8392,13864,0.605308712,0.394691288,4085,4571,3011,2029,168,,,,,,,60.1,,,,,Strucural Survey,"Data are based on the structural survey. For “inclusive representation” in the judiciary, the number of people in the inclusive representation of public service is based on very few observations. This result should be taken with great caution. The disability status is not available (too much variability which has impact on the ratio)."
Syrian Arab Republic,Northern Africa and Western Asia,SYR,2018,total,Judges,0.35,1.65,,,,0.175,0.825,,,,,,,,,,,,,,,,,"Women in the Judiciary: A Stepping Stone towards Gender Justice, Policy Brief, ESCWA (2018)",
Syrian Arab Republic,Northern Africa and Western Asia,SYR,2024,total,Judges,0.448,1.552,,,,0.224,0.776,,,,,,,,,,,,,,,,,Syria’s 2024 Voluntary National Review,
Togo,Sub-Saharan Africa,TGO,2018,total,Judges,0.270042181,1.729957819,205,32,237,0.135021091,0.864978909,,,,,,,,,,,,,,,,,"Nombre de magistrats par année, par sexe et par juridiction ou institution, MINISTERE DE LA JUSTICE ET DE LA LEGISLATION, 2023",
Togo,Sub-Saharan Africa,TGO,2019,total,Judges,0.272340417,1.727659583,203,32,235,0.136170208,0.863829792,,,,,,,,,,,,,,,,,"Nombre de magistrats par année, par sexe et par juridiction ou institution, MINISTERE DE LA JUSTICE ET DE LA LEGISLATION, 2023",
Togo,Sub-Saharan Africa,TGO,2020,total,Judges,0.275862068,1.724137902,200,32,232,0.137931034,0.862068951,,,,,,,,,,,,,,,,,"Nombre de magistrats par année, par sexe et par juridiction ou institution, MINISTERE DE LA JUSTICE ET DE LA LEGISLATION, 2023",
Togo,Sub-Saharan Africa,TGO,2021,total,Judges,0.280701756,1.719298244,196,32,228,0.140350878,0.859649122,,,,,,,,,,,,,,,,,"Nombre de magistrats par année, par sexe et par juridiction ou institution, MINISTERE DE LA JUSTICE ET DE LA LEGISLATION, 2023",
Togo,Sub-Saharan Africa,TGO,2022,total,Judges,0.285714298,1.714285731,192,32,224,0.142857149,0.857142866,,,,,,,,,,,,,,,,,"Nombre de magistrats par année, par sexe et par juridiction ou institution, MINISTERE DE LA JUSTICE ET DE LA LEGISLATION, 2023",
Tonga,Oceania excluding Australia and New Zealand,TON,2018,supreme,Judges,0,2,3,0,3,0,1,,,,,,,,,,,,,,,,,Courts of Tonga Annual Report,
Tonga,Oceania excluding Australia and New Zealand,TON,2018,total,Judges,0.142857149,1.857142806,13,1,14,0.071428575,0.928571403,,,,,,,,,,,,,,,,,Courts of Tonga Annual Report,
Tonga,Oceania excluding Australia and New Zealand,TON,2023,supreme,Judges,0,2,3,0,3,0,1,,,,,,,,,,,,,,,,,Courts of Tonga Annual Report,
Tonga,Oceania excluding Australia and New Zealand,TON,2023,total,Judges,0.13333334,1.866666675,14,1,15,0.06666667,0.933333337,,,,,,,,,,,,,,,,,Courts of Tonga Annual Report,
Trinidad and Tobago,Latin America and the Caribbean,TTO,2020,supreme,Judges,0.800000012,1.200000048,9,6,15,0.400000006,0.600000024,,,,,,,,,,,,,,,,,https://www.ttlawcourts.org/index.php/newsroom-69/annual-reports,
Trinidad and Tobago,Latin America and the Caribbean,TTO,2020,high,Judges,1.3125,0.6875,11,21,32,0.65625,0.34375,,,,,,,,,,,,,,,,,https://www.ttlawcourts.org/index.php/newsroom-69/annual-reports,
Trinidad and Tobago,Latin America and the Caribbean,TTO,2020,low,Judges,1.513513565,0.486486495,9,28,37,0.756756783,0.243243247,,,,,,,,,,,,,,,,,https://www.ttlawcourts.org/index.php/newsroom-69/annual-reports,
Trinidad and Tobago,Latin America and the Caribbean,TTO,2020,total,Judges,1.309523821,0.690476179,29,55,84,0.65476191,0.34523809,,,,,,,,,,,,,,,,,https://www.ttlawcourts.org/index.php/newsroom-69/annual-reports,
Trinidad and Tobago,Latin America and the Caribbean,TTO,2025,high,Judges,1.441860437,0.558139563,12,31,43,0.720930219,0.279069781,,,,,,,,,,,,,,,,,https://www.ttlawcourts.org/index.php/newsroom-69/annual-reports,
